dataset,filename,good_matches,total_matches,coverage,quality_score,reason,before_path,after_path
train,3FO4IMWOXYKF_366483_empty_1.jpg,1,55,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMWOXYKF_366483_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMWOXYKF_366483_empty_1.jpg
train,3FO4IN22PYYK_15768_empty_1.jpg,1,2,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN22PYYK_15768_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN22PYYK_15768_empty_1.jpg
train,3FO4IN5K7DWI_575965_empty_1.jpg,1,15,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN5K7DWI_575965_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN5K7DWI_575965_empty_1.jpg
train,3FO4INA4HPOX_681_empty_1.jpg,1,34,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INA4HPOX_681_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INA4HPOX_681_empty_1.jpg
train,3FO4INFBHF4X_3740_empty_1.jpg,1,46,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INFBHF4X_3740_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INFBHF4X_3740_empty_1.jpg
train,3FO4IO5EBULR_173517354035372_empty_1.jpg,1,97,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO5EBULR_173517354035372_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO5EBULR_173517354035372_empty_1.jpg
train,3FO4IO7I0OQ1_834539_empty_1.jpg,1,35,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO7I0OQ1_834539_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO7I0OQ1_834539_empty_1.jpg
train,3FO4IO9QOQ5O_702190_empty_1.jpg,1,25,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO9QOQ5O_702190_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO9QOQ5O_702190_empty_1.jpg
train,3FO4IOC5FID7_9153_empty_1.jpg,1,30,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOC5FID7_9153_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOC5FID7_9153_empty_1.jpg
train,3FO4IOF7021L_589965_empty_1.jpg,1,82,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7021L_589965_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7021L_589965_empty_1.jpg
train,3FO4IOF7SVT8_755810_empty_1.jpg,1,33,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7SVT8_755810_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7SVT8_755810_empty_1.jpg
train,3FO4IOH0V0PB_857_empty_1.jpg,1,62,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOH0V0PB_857_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOH0V0PB_857_empty_1.jpg
train,3FO4IP1WC2EI_2923502724_empty_1.jpg,1,17,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP1WC2EI_2923502724_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP1WC2EI_2923502724_empty_1.jpg
train,3FO4IP6QVI2C_291_empty_1.jpg,1,38,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP6QVI2C_291_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP6QVI2C_291_empty_1.jpg
train,3FO4IPSEHEOI_4847390_empty_1.jpg,1,68,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPSEHEOI_4847390_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPSEHEOI_4847390_empty_1.jpg
train,3FO4IPSEHEOI_4862938_empty_1.jpg,1,117,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPSEHEOI_4862938_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPSEHEOI_4862938_empty_1.jpg
train,3FO4IQ0Y58WR_395_empty_1.jpg,1,22,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ0Y58WR_395_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ0Y58WR_395_empty_1.jpg
train,3FO4IQBRTU7U_598_empty_1.jpg,1,54,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQBRTU7U_598_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQBRTU7U_598_empty_1.jpg
test,3FO4IHQF6Y0C_446_empty_1.jpg,1,1,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IHQF6Y0C_446_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IHQF6Y0C_446_empty_1.jpg
test,3FO4II2MRWWV_735_empty_1.jpg,1,5,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4II2MRWWV_735_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4II2MRWWV_735_empty_1.jpg
test,3FO4II2X5NUD_2030_empty_1.jpg,1,40,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4II2X5NUD_2030_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4II2X5NUD_2030_empty_1.jpg
test,3FO4II7SBF5K_2123_empty_1.jpg,1,37,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4II7SBF5K_2123_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4II7SBF5K_2123_empty_1.jpg
test,3FO4IJ6XG5XO_5381_empty_1.jpg,1,1,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IJ6XG5XO_5381_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IJ6XG5XO_5381_empty_1.jpg
test,3FO4IO4AI6VF_462050_empty_1.jpg,1,34,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO4AI6VF_462050_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO4AI6VF_462050_empty_1.jpg
test,3FO4IP7WFNBR_2134_empty_1.jpg,1,34,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IP7WFNBR_2134_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IP7WFNBR_2134_empty_1.jpg
validation,3FO4IIIL853B_3131_empty_1.jpg,1,21,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIIL853B_3131_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIIL853B_3131_empty_1.jpg
validation,3FO4IO3Y4SRA_507_empty_1.jpg,1,50,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IO3Y4SRA_507_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IO3Y4SRA_507_empty_1.jpg
validation,3FO4IOKYXCJ0_732_empty_1.jpg,1,57,0,0.034999999999999996,Prea puține matches (1 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IOKYXCJ0_732_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IOKYXCJ0_732_empty_1.jpg
train,3FO4IE5YY12I_436_empty_1.jpg,2,20,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IE5YY12I_436_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IE5YY12I_436_empty_1.jpg
train,3FO4IIWRJQYO_8261_empty_1.jpg,2,13,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIWRJQYO_8261_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIWRJQYO_8261_empty_1.jpg
train,3FO4IIX29XSF_2074_empty_1.jpg,2,26,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIX29XSF_2074_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIX29XSF_2074_empty_1.jpg
train,3FO4IIY1OWJS_302078_empty_1.jpg,2,60,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIY1OWJS_302078_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIY1OWJS_302078_empty_1.jpg
train,3FO4IIYPKGBO_388_empty_1.jpg,2,44,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIYPKGBO_388_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIYPKGBO_388_empty_1.jpg
train,3FO4IJ1XQ93V_143_empty_1.jpg,2,35,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ1XQ93V_143_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ1XQ93V_143_empty_1.jpg
train,3FO4IJ4HXR2Q_2544_empty_1.jpg,2,14,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ4HXR2Q_2544_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ4HXR2Q_2544_empty_1.jpg
train,3FO4IJDX7X6R_159_empty_1.jpg,2,49,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJDX7X6R_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJDX7X6R_159_empty_1.jpg
train,3FO4IJWBOUUG_1073938_empty_1.jpg,2,138,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJWBOUUG_1073938_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJWBOUUG_1073938_empty_1.jpg
train,3FO4IL5R8JCO_941_empty_1.jpg,2,5,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL5R8JCO_941_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL5R8JCO_941_empty_1.jpg
train,3FO4ILU6FUB5_325_empty_1.jpg,2,5,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILU6FUB5_325_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILU6FUB5_325_empty_1.jpg
train,3FO4IMGTSS7E_1419_empty_1.jpg,2,6,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMGTSS7E_1419_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMGTSS7E_1419_empty_1.jpg
train,3FO4IN1CHECB_837130_empty_1.jpg,2,4,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN1CHECB_837130_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN1CHECB_837130_empty_1.jpg
train,3FO4INFBHF4X_5898_empty_1.jpg,2,40,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INFBHF4X_5898_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INFBHF4X_5898_empty_1.jpg
train,3FO4IO3Y4SRA_291_empty_1.jpg,2,16,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO3Y4SRA_291_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO3Y4SRA_291_empty_1.jpg
train,3FO4IO4YBSRQ_864254_empty_1.jpg,2,23,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO4YBSRQ_864254_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO4YBSRQ_864254_empty_1.jpg
train,3FO4IOC5FID7_12170_empty_1.jpg,2,34,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOC5FID7_12170_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOC5FID7_12170_empty_1.jpg
train,3FO4IOF7SVT8_755809_empty_1.jpg,2,6,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7SVT8_755809_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7SVT8_755809_empty_1.jpg
train,3FO4IOW3CR9P_304_empty_1.jpg,2,99,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOW3CR9P_304_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOW3CR9P_304_empty_1.jpg
train,3FO4IPB6NMPG_1830_empty_1.jpg,2,125,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPB6NMPG_1830_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPB6NMPG_1830_empty_1.jpg
train,3FO4IPB6NMPG_288_empty_1.jpg,2,24,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPB6NMPG_288_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPB6NMPG_288_empty_1.jpg
train,3FO4IPFVKKRO_834325_empty_1.jpg,2,17,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPFVKKRO_834325_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPFVKKRO_834325_empty_1.jpg
train,3FO4IPNNNX7U_743_empty_1.jpg,2,110,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPNNNX7U_743_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPNNNX7U_743_empty_1.jpg
train,3FO4IQ3ROUMG_4633_empty_1.jpg,2,33,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ3ROUMG_4633_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ3ROUMG_4633_empty_1.jpg
test,3FO4IFC6NHKJ_164165_empty_1.jpg,2,29,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IFC6NHKJ_164165_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IFC6NHKJ_164165_empty_1.jpg
test,3FO4IIO7DQIM_652565_empty_1.jpg,2,30,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IIO7DQIM_652565_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IIO7DQIM_652565_empty_1.jpg
test,3FO4IIYNGIBK_27280_empty_1.jpg,2,17,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IIYNGIBK_27280_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IIYNGIBK_27280_empty_1.jpg
test,3FO4IJ2Q7S6G_835207_empty_1.jpg,2,45,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IJ2Q7S6G_835207_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IJ2Q7S6G_835207_empty_1.jpg
test,3FO4ILU6FUB5_4067_empty_1.jpg,2,52,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4ILU6FUB5_4067_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4ILU6FUB5_4067_empty_1.jpg
test,3FO4IO4EL0O5_129_empty_1.jpg,2,24,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO4EL0O5_129_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO4EL0O5_129_empty_1.jpg
test,3FO4IQ72XR8V_575521_empty_1.jpg,2,19,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ72XR8V_575521_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ72XR8V_575521_empty_1.jpg
test,3FO4IQH8UNUE_179708_empty_1.jpg,2,69,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQH8UNUE_179708_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQH8UNUE_179708_empty_1.jpg
validation,3FO4IH2H82VV_221_empty_1.jpg,2,2,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IH2H82VV_221_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IH2H82VV_221_empty_1.jpg
validation,3FO4ILR94OD4_141_empty_1.jpg,2,36,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4ILR94OD4_141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4ILR94OD4_141_empty_1.jpg
validation,3FO4IM0IYY4A_143_empty_1.jpg,2,14,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IM0IYY4A_143_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IM0IYY4A_143_empty_1.jpg
validation,3FO4INFBHF4X_6014_empty_1.jpg,2,51,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4INFBHF4X_6014_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4INFBHF4X_6014_empty_1.jpg
validation,3FO4IONJ41YB_903647_empty_1.jpg,2,34,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IONJ41YB_903647_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IONJ41YB_903647_empty_1.jpg
validation,3FO4IQ8BGR3D_790620_empty_1.jpg,2,10,0,0.06999999999999999,Prea puține matches (2 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQ8BGR3D_790620_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQ8BGR3D_790620_empty_1.jpg
train,3FO4IDOIN9J0_184574_empty_1.jpg,3,14,0,0.105,Prea puține matches (3 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDOIN9J0_184574_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDOIN9J0_184574_empty_1.jpg
train,3FO4IEBLH5IK_130_empty_1.jpg,3,4,0,0.105,Prea puține matches (3 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEBLH5IK_130_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEBLH5IK_130_empty_1.jpg
train,3FO4IEKSCX7U_1141_empty_1.jpg,3,42,0,0.105,Prea puține matches (3 < 20) | Distribuție slabă (0.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEKSCX7U_1141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEKSCX7U_1141_empty_1.jpg
